opendb_id,metadata_name,metadata_manufacturer,metadata_series,metadata_variant,metadata_releaseYear,_source_file,cache,capacity,form_factor,general_product_information_amazon_sku,general_product_information_bestbuy_sku,general_product_information_ibuypower_sku,general_product_information_manufacturer_url,general_product_information_newegg_sku,general_product_information_walmart_sku,interface,lighting,metadata_last_manually_spec_verified_at,metadata_part_numbers,nvme,storage_type,type
063e672f-77c7-4dd3-ba36-d63a46afc359,"PNY CS900 120GB 2.5"" SSD SATA",PNY,CS900,120GB,,063e672f-77c7-4dd3-ba36-d63a46afc359.json,,120,"2.5""",B0722XPTL6,5900260,,,9SIAH8WK979157,871602677,SATA 6.0 Gb/s,,,SSD7CS900-120-PB | SSD7CS900-120-RB,False,SSD,SSD
06555cc2-9a3f-41be-94fa-f0da4d32df24,"Seagate Enterprise Capacity 8TB HDD 3.5"" SAS",Seagate,Enterprise,8000GB,,06555cc2-9a3f-41be-94fa-f0da4d32df24.json,,8000,"3.5""",,,,,,,SAS 12.0 Gb/s,,,ST8000NM0135,False,HDD,HDD
06676dd2-4bb1-48e7-aa41-9efcd832ec5f,"Patriot P210 512GB SSD 2.5"" SATA 6.0 Gb/s",Patriot,P210,512GB,,06676dd2-4bb1-48e7-aa41-9efcd832ec5f.json,,512,"2.5""",B0BS775YST,,,,N82E16820225231,311290852,SATA 6.0 Gb/s,,,P210S512G25 | P210,False,SSD,SSD
066e4669-ada2-43cc-aa44-972b436b666c,Netac NV2000 512GB SSD M.2-2280 PCIe 3.0 X4 NVMe,Netac,NV2000,512GB,,066e4669-ada2-43cc-aa44-972b436b666c.json,,512,M.2-2280,,,,,,,M.2 PCIe 3.0 x4,,,NT01NV2000-512-E4X,True,SSD,SSD
0678d3fc-c3bd-47dd-bf96-8754595d98e5,ADATA Swordfish 1TB SSD M.2-2280 PCIe 3.0 X4 NVMe,ADATA,Swordfish,1000GB,,0678d3fc-c3bd-47dd-bf96-8754595d98e5.json,,1000,M.2-2280,B08973FBKQ,,,,,,M.2 PCIe 3.0 x4,,,ASWORDFISH-1T-C,True,SSD,SSD
06abdd61-dc23-4bfc-9d19-4638e012b8a5,Samsung SM951 128GB M.2-2280 SSD PCIe 3.0 x4 NVMe,Samsung,SM951,128GB,,06abdd61-dc23-4bfc-9d19-4638e012b8a5.json,,128,M.2-2280,,,,,,,M.2 PCIe 3.0 x4,,,MZHPV128HDGM-00000,True,SSD,SSD
06b3cf0e-5bcf-4d38-9f88-35cedd7de30e,"Western Digital WD Blue 250 GB SSD 2.5"" SATA 6.0 Gb/s",Western Digital,WD,250GB,,06b3cf0e-5bcf-4d38-9f88-35cedd7de30e.json,,250,"2.5""",B07JKGJL9Y,,,,,519977322,SATA 6.0 Gb/s,,,WDBNCE2500PNC-WRSN,False,SSD,SSD
06c84b61-5528-46c3-9132-321fe120c876,"Kingston FURY 480GB SSD 2.5"" SATA",Kingston,FURY,480GB,,06c84b61-5528-46c3-9132-321fe120c876.json,,480,"2.5""",,,,,,,SATA 6.0 Gb/s,,,SHFS37A | 480G,False,SSD,SSD
06ce0532-cbed-4c6d-8759-b6c429e73c14,Klevv CRAS C710 512GB SSD M.2-2280 PCIe 3.0 NVMe,Klevv,CRAS,512GB,,06ce0532-cbed-4c6d-8759-b6c429e73c14.json,,512,M.2-2280,B08695D3VW,,,,,,M.2 PCIe 3.0 x4,,,K512GM2SP0-C71,True,SSD,SSD
06ff6756-6f23-4bc3-82e7-14c862dbc29d,"Hitachi 7K1000.C 500GB HDD 3.5"" 7200RPM SATA 3.0 Gb/s Internal",Hitachi,7K1000.C,500GB,,06ff6756-6f23-4bc3-82e7-14c862dbc29d.json,,500,"3.5""",,,,,,,SATA 3.0 Gb/s,,,HDS721050CLA362,False,HDD,HDD
070d2f06-d9bd-4218-94d0-bed0c722b3d2,"ADATA Ultimate SU650 240GB SSD 2.5"" SATA",ADATA,Ultimate,240GB,,070d2f06-d9bd-4218-94d0-bed0c722b3d2.json,,240,"2.5""",,,,,,,SATA 6.0 Gb/s,,,ASU650SS-240GT-C,False,SSD,SSD
071560ff-f174-44ea-bfcf-2d4f2e4ddf83,"ADATA Ultimate SU650 960GB 2.5"" SSD SATA",ADATA,Ultimate,960GB,,071560ff-f174-44ea-bfcf-2d4f2e4ddf83.json,,960,"2.5""",B07D9WW9WS,,,,,,SATA 6.0 Gb/s,,,ASU650SS-960GT-C,False,SSD,SSD
0746dc8e-02c1-42c6-8a4b-93afdacb1e76,"TEAMGROUP GX2 256GB SSD 2.5"" SATA",TEAMGROUP,GX2,256GB,,0746dc8e-02c1-42c6-8a4b-93afdacb1e76.json,,256,"2.5""",B07SC4FJNZ,,,,,594063374,SATA 6.0 Gb/s,,,T253X2256G0C101,False,SSD,SSD
074d6599-614e-4d23-85a3-411596a7996c,Intel 600p 128GB SSD M.2-2280 PCIe 3.0 x4 NVMe,Intel,600p,128GB,,074d6599-614e-4d23-85a3-411596a7996c.json,,128,M.2-2280,,,,,,,M.2 PCIe 3.0 x4,,,SSDPEKKW128G7X1,True,SSD,SSD
0755050c-a587-42af-8f59-be220a274afd,Silicon Power US70 1TB M.2 SSD PCIe 4.0 NVMe,Silicon Power,US70,1000GB,,0755050c-a587-42af-8f59-be220a274afd.json,,1000,M.2-2280,,,,,,,M.2 PCIe 4.0 x4,,,SP01KGBP44US7005,True,SSD,SSD
076d3ecd-e8e3-45c0-9166-bd1749dedce5,Lexar Professional NM800PRO w/Heatsink 2TB SSD M.2-2280 PCIe 4.0 x4 NVMe,Lexar,Professional,2000GB,,076d3ecd-e8e3-45c0-9166-bd1749dedce5.json,,2000,M.2-2280,B0B7KMR3MH,,,,,2221882748,M.2 PCIe 4.0 x4,,,LNM800P002T-RN8NG,True,SSD,SSD
076e358e-2432-441d-822d-0771d74a3120,Apacer AS2280P4U Pro 2TB SSD M.2-2280 PCIe 3.0 x4 NVMe,Apacer,AS2280P4U,2000GB,,076e358e-2432-441d-822d-0771d74a3120.json,,2000,M.2-2280,,,,,,,M.2 PCIe 3.0 x4,,,AP2TBAS2280P4UPRO-1,True,SSD,SSD
0784f704-2bbe-4041-850b-58e04f24044a,Inland TN450 1TB M.2-2280 SSD PCIe 4.0 X4 NVMe,Inland,TN450,1000GB,,0784f704-2bbe-4041-850b-58e04f24044a.json,,1000,M.2-2280,B0C2HL6M9K,,,,,,M.2 PCIe 4.0 x4,,,1TB TN450 | 548255,True,SSD,SSD
07b7c392-b2b9-4b27-9dfd-3b755521b859,Corsair MP600 ELITE 4TB M.2 SSD NVMe PCIe 4.0,Corsair,MP600,4000GB,,07b7c392-b2b9-4b27-9dfd-3b755521b859.json,,4000,M.2-2280,B0DGGR4YV5,,,,N82E16820982213,,M.2 PCIe 4.0 x4,,,CSSD-F4000GBMP600ECS,True,SSD,SSD
07c8be31-0935-4ba4-91b6-039b5ce9585e,"Seagate Exos X16 14TB HDD 3.5"" 7200RPM SATA",Seagate,Exos,14000GB,,07c8be31-0935-4ba4-91b6-039b5ce9585e.json,,14000,"3.5""",B07SPY6NMP,,,,,343260923,SATA 6.0 Gb/s,,,ST14000NM003G,False,HDD,HDD
07ca082a-95ec-44c1-8954-2a076812ad69,"Seagate Exos X18 16TB HDD 3.5"" SAS 12.0 Gb/s",Seagate,Exos,16000GB,,07ca082a-95ec-44c1-8954-2a076812ad69.json,,16000,"3.5""",,,,,,,SAS 12.0 Gb/s,,,ST16000NM004J,False,HDD,HDD
07de6b68-8ff5-499b-9d46-99e6ede92412,Intel Pro 7600p 1TB SSD M.2-2280 PCIe 3.0 x4 NVMe,Intel,Pro,1000GB,,07de6b68-8ff5-499b-9d46-99e6ede92412.json,,1000,M.2-2280,,,,,,,M.2 PCIe 3.0 x4,,,SSDPEKKF010T8X1,True,SSD,SSD
07e67a47-d32a-4d20-9e3c-1b3188ce7e23,Sabrent Rocket 256GB SSD M.2-2280 PCIe 3.0 x4 NVMe,Sabrent,Rocket,256GB,,07e67a47-d32a-4d20-9e3c-1b3188ce7e23.json,,256,M.2-2280,B07KGLN3HN,,,,9SIBK19JNN1338,546108102,M.2 PCIe 3.0 x4,,,SB-ROCKET-256,True,SSD,SSD
07f17a37-a49a-460e-84b1-3d26e7fdc0ca,"Intel 520 480GB SSD 2.5"" SATA 6.0 Gb/s",Intel,520,480GB,,07f17a37-a49a-460e-84b1-3d26e7fdc0ca.json,,480,"2.5""",,,,,,,SATA 6.0 Gb/s,,,SSDSC2CW480A310,False,SSD,SSD
07f25988-b02e-4e11-9451-63b706bd4ab3,"Toshiba MG04ACA200E 2TB HDD 7200RPM 3.5"" SATA",Toshiba,MG04ACA200E,2000GB,,07f25988-b02e-4e11-9451-63b706bd4ab3.json,,2000,"3.5""",,,,,,,SATA 6.0 Gb/s,,,MG04ACA200E,False,HDD,HDD
080c8fbe-1925-4784-84bc-07399909eff5,"Western Digital Ultrastar 8TB HDD 3.5"" SATA",Western Digital,Ultrastar,8000GB,,080c8fbe-1925-4784-84bc-07399909eff5.json,,8000,"3.5""",,,,,,,SATA 6.0 Gb/s,,,HUS728T8TALE6L4 | 0B36404,False,HDD,HDD
080f782f-f4c0-4135-8d56-a8a31a5eedd7,Silicon Power P34A80 512GB SSD M.2-2280 PCIe 3.0 X4 NVME,Silicon Power,P34A80,512GB,,080f782f-f4c0-4135-8d56-a8a31a5eedd7.json,,512,M.2-2280,,,,,,,M.2 PCIe 3.0 x4,,,SU512GBP34A80M28AB,True,SSD,SSD
081ba78f-80bb-4790-b55f-c0529b61bd0f,"Seagate IronWolf 6TB NAS Hard Drive 7200 RPM 256MB Cache SATA 6.0Gb/s CMR 3.5"" Internal HDD for RAID Network Attached Storage ST6000VN0033",Seagate Bare Drives,IronWolf,,2018,081ba78f-80bb-4790-b55f-c0529b61bd0f.json,,6000,"3.5""",B07H1W6214,,,,9SIAJ7WJM66154,,SATA 6.0 Gb/s,,,ST6000VNZ033 | ST6000VN0033,False,HDD,HDD
083402b0-7533-4cff-aa24-6cf293ce345d,Mushkin Tempest 256GB M.2-2280 SSD PCIe 3.0 X4 NVMe,Mushkin,Tempest,256GB,,083402b0-7533-4cff-aa24-6cf293ce345d.json,,256,M.2-2280,B09NLNCSGF,,,,,506983766,M.2 PCIe 3.0 x4,,,MKNSSDTS256GB-D8,True,SSD,SSD
0836497e-fdff-4ab0-9a06-6d260ec4c5fb,"Seagate FireCuda 120 500GB SSD 2.5"" SATA 6.0 Gb/s",Seagate,FireCuda,500GB,,0836497e-fdff-4ab0-9a06-6d260ec4c5fb.json,,500,"2.5""",B088D6VBG6,,,,,851027620,SATA 6.0 Gb/s,,,ZA500GM10001 | ZA500GM1A001,False,SSD,SSD
083a4906-cd4f-4dd4-86f0-95c0072e645f,Crucial P310 2TB M.2 SSD PCIe 4.0 NVMe,Crucial,P310,2000GB,,083a4906-cd4f-4dd4-86f0-95c0072e645f.json,,2000,M.2-2280,B0DKH285B6,6594262,,,N82E16820156413,10677700357,M.2 PCIe 4.0 x4,,,CT2000P310SSD8 | CT2000P310SSD801,True,SSD,SSD
083ee6ef-84bc-4262-ab70-f14df735b423,"Intel DC S3500 800GB SSD 2.5"" SATA",Intel,DC,800GB,,083ee6ef-84bc-4262-ab70-f14df735b423.json,,800,"2.5""",B00DT89YHA,,,,,,SATA 6.0 Gb/s,,,SSDSC2BB800G401,False,SSD,SSD
08838759-69e6-4a2b-9ebc-814a0d3f9875,"Toshiba MG09 512e 16TB 3.5"" HDD 7200RPM SATA",Toshiba,MG09,16000GB,,08838759-69e6-4a2b-9ebc-814a0d3f9875.json,,16000,"3.5""",,,,,N82E16822149827,,SATA 6.0 Gb/s,,,MG09ACA16TE,False,HDD,HDD
088ea9fa-26ac-411b-aa47-f3e0b5102a7c,"Samsung 850 Pro 128GB SSD 2.5"" SATA",Samsung,850,128GB,,088ea9fa-26ac-411b-aa47-f3e0b5102a7c.json,,128,"2.5""",,,,,,,SATA 6.0 Gb/s,,,MZ-7KE128BW,False,SSD,SSD
089ffbb9-3a57-4a1e-b28a-a2c83c2fdfd2,Verbatim Vi3000 512GB SSD M.2-2280 PCIe 3.0 x4 NVMe,Verbatim,Vi3000,512GB,,089ffbb9-3a57-4a1e-b28a-a2c83c2fdfd2.json,,512,M.2-2280,B08L428N6M,,,,,270966418,M.2 PCIe 3.0 x4,,,70872 | 49374,True,SSD,SSD
08afe3bf-c5d3-48af-b80c-eeca545c798a,PNY CS2230 1TB SSD M.2-2280 PCIe 3.0 X4 NVMe,PNY,CS2230,1000GB,,08afe3bf-c5d3-48af-b80c-eeca545c798a.json,,1000,M.2-2280,B0BS1WWDQB,,,,N82E16820177155,3258860957,M.2 PCIe 3.0 x4,,,M280CS2230-1TB-RB,True,SSD,SSD
08c2f2f1-3662-45f6-97be-b65fbdaeedc5,"Western Digital Purple Pro 18TB HDD 7200RPM 3.5"" SATA",Western Digital,Purple,18000GB,,08c2f2f1-3662-45f6-97be-b65fbdaeedc5.json,,18000,"3.5""",B0966TBDRZ,,,,N82E16822234483,426702690,SATA 6.0 Gb/s,,,WD181PURP | WD181PURP-SPB6HY0,False,HDD,HDD
08f4c09c-7b62-44d2-8906-6b73f55f5b34,Crucial P1 2TB M.2-2280 SSD PCIe 3.0 X4 NVMe,Crucial,P1,2000GB,,08f4c09c-7b62-44d2-8906-6b73f55f5b34.json,,2000,M.2-2280,,,,,,,M.2 PCIe 3.0 x4,,,CT2000P1SSD8,True,SSD,SSD
08f9a4fb-d5c3-4e2a-89ca-6b23834c8158,Corsair MP510 480GB SSD M.2 PCIe 3.0 NVMe,Corsair,MP510,480GB,,08f9a4fb-d5c3-4e2a-89ca-6b23834c8158.json,,480,M.2-2280,,,,,,,M.2 PCIe 3.0 x4,,,CSSD-F480GBMP510,True,SSD,SSD
09343361-1be5-431b-8e7c-02b76d6d4384,"Samsung PM893 240 GB SSD 2.5"" SATA 6.0 Gb/s",Samsung,PM893,240GB,,09343361-1be5-431b-8e7c-02b76d6d4384.json,,240,"2.5""",B0B84L22N2,,,,,,SATA 6.0 Gb/s,,,MZ-7L324000,False,SSD,SSD
09482c45-ef34-4f0b-929f-5701cb277a78,Corsair CSSD-F4000GBMP600PHX 4TB SSD M.2-2280 PCIe 4.0 x4 NVMe,Corsair,CSSD-F4000GBMP600PHX,4000GB,,09482c45-ef34-4f0b-929f-5701cb277a78.json,,4000,M.2-2280,,,,,N82E16820236814,,M.2 PCIe 4.0 x4,,,CSSD-F4000GBMP600PHX,True,SSD,SSD
095479df-1638-472e-b83e-52a349c2c58e,ADATA LEGEND 800 GOLD 2TB M.2 SSD PCIe 4.0 NVMe,ADATA,LEGEND,2000GB,,095479df-1638-472e-b83e-52a349c2c58e.json,,2000,M.2-2280,,,,,,,M.2 PCIe 4.0 x4,,,SLEG-800G-2000GCS-S38,True,SSD,SSD
0954aa03-cfab-4df2-ab3b-9b037a502823,Silicon Power A80 256GB M.2 SSD PCIe 3.0 NVMe,Silicon Power,A80,256GB,,0954aa03-cfab-4df2-ab3b-9b037a502823.json,,256,M.2-2280,,,,,,,M.2 PCIe 3.0 x4,,,SP256GBP34A80M28,True,SSD,SSD
0955cd5f-636e-4b28-bd4d-c78d046f2235,XOC G300 512GB SSD M.2-2280 PCIe 3.0 X4 NVMe,XOC,G300,512GB,,0955cd5f-636e-4b28-bd4d-c78d046f2235.json,,512,M.2-2280,B0CYJVN2BB,,,,,,M.2 PCIe 3.0 x4,,,XC512GG300,True,SSD,SSD
0959c7d8-d4bc-4d64-983f-9e45ed701cd5,"Toshiba MG09 512e 14TB HDD 3.5"" 7200RPM SATA 6.0 Gb/s",Toshiba,MG09,14000GB,,0959c7d8-d4bc-4d64-983f-9e45ed701cd5.json,,14000,"3.5""",,,,,,,SATA 6.0 Gb/s,,,MG09ACA14TE,False,HDD,HDD
095d9282-963d-4570-bfbf-d9df8fcc2176,Silicon Power US70 2TB M.2-2280 SSD PCIe 4.0 x4 NVMe,Silicon Power,US70,2000GB,,095d9282-963d-4570-bfbf-d9df8fcc2176.json,,2000,M.2-2280,,,,,,,M.2 PCIe 4.0 x4,,,SP02KGBP44US7005,True,SSD,SSD
09668674-3d72-444b-9010-d2cb6f29bab5,"Toshiba N300 10TB 3.5"" HDD SATA",Toshiba,N300,10000GB,,09668674-3d72-444b-9010-d2cb6f29bab5.json,,10000,"3.5""",,,,,,,SATA 6.0 Gb/s,,,HDWG11AUZSVA,False,HDD,HDD
09717340-e3d0-4e89-a347-a9cbe9bd59e8,KIOXIA BG4 512GB SSD M.2-2230 PCIe 3.0 NVMe,KIOXIA,BG4,512GB,,09717340-e3d0-4e89-a347-a9cbe9bd59e8.json,,512,M.2-2230,B0B9NTRGGF,,,,,,M.2 PCIe 3.0 x4,,,KBG40ZNS512G,True,SSD,SSD
097f4884-ad64-4c84-bec3-f81f83116e6b,"Seagate FireCuda Compute 2TB Hybrid 2.5"" 5400 RPM SATA",Seagate,FireCuda,2000GB,,097f4884-ad64-4c84-bec3-f81f83116e6b.json,,2000,"2.5""",,,,,,,SATA 6.0 Gb/s,,,ST2000LXZ01 | LX001,False,SSHD,SSHD
099130f7-74da-4e59-99fb-e159bcfa52b9,Crucial MX200 500GB SSD M.2-2260 SATA,Crucial,MX200,500GB,,099130f7-74da-4e59-99fb-e159bcfa52b9.json,,500,M.2-2260,B00RZ6GZYM,,,,,,M.2 SATA,,,CT500MX200SSD6,False,SSD,SSD
09a28211-98c1-47b6-8f84-c95ca8c8a85f,"OCZ Colossus 1TB SSD 3.5"" SATA",OCZ,Colossus,1000GB,,09a28211-98c1-47b6-8f84-c95ca8c8a85f.json,,1000,"3.5""",,,,,,,SATA 3.0 Gb/s,,,OCZSSD2-1CLS1T,False,SSD,SSD
09afa45b-19e7-41d2-9b4b-a7ef7096c98b,Gigabyte Gen3 2500E 1TB SSD M.2-2280 PCIe 3.0 X4 NVMe,Gigabyte,Gen3,1000GB,,09afa45b-19e7-41d2-9b4b-a7ef7096c98b.json,,1000,M.2-2280,B0BHM59TQB,,,,N82E16820009041,,M.2 PCIe 3.0 x4,,,G325E1TB,True,SSD,SSD
09ded92e-83b6-4347-aea6-1a0d8173553d,"Toshiba X300 8TB HDD 7200RPM 3.5"" SATA 6.0 Gb/s",Toshiba,X300,8000GB,,09ded92e-83b6-4347-aea6-1a0d8173553d.json,,8000,"3.5""",,,,,,,SATA 6.0 Gb/s,,,HDWR180XZSTA,False,HDD,HDD
09eb05ad-4a32-4044-b8f5-a90028d7f088,Fantom Drives VENOM7 1TB M.2-2280 SSD PCIe 4.0 x4 NVMe,Fantom Drives,VENOM7,1000GB,,09eb05ad-4a32-4044-b8f5-a90028d7f088.json,,1000,M.2-2280,B0CMJQCRRK,,,,,,M.2 PCIe 4.0 x4,,,VM7X10,True,SSD,SSD
0a258b1a-f049-4813-a19d-c1aeaba1a043,Western Digital Blue SN550 500GB SSD M.2 PCIe 3.0 NVMe,Western Digital,Blue,500GB,,0a258b1a-f049-4813-a19d-c1aeaba1a043.json,,500,M.2-2280,B07YFF3JCN,,,,9SIAH8WK6B9636,750148326,M.2 PCIe 3.0 x4,,,WDS500G2B0C,True,SSD,SSD
0a3d9e21-3058-4221-87e8-5e690a2502ca,"Seagate IronWolf Pro 14TB 3.5"" HDD 7200RPM SATA",Seagate,IronWolf,14000GB,,0a3d9e21-3058-4221-87e8-5e690a2502ca.json,,14000,"3.5""",B07H7CKYGT,,,,,572412775,SATA 6.0 Gb/s,,,ST14000NE0008,False,HDD,HDD
0a5dd074-d307-48d7-94dc-60458d6f1577,"Seagate 1200 800GB SSD 2.5"" SAS 12.0 Gb/s",Seagate,1200,800GB,,0a5dd074-d307-48d7-94dc-60458d6f1577.json,,800,"2.5""",B00GAIWJMI,,,,,,SAS 12.0 Gb/s,,,ST800FM0063 | ST800FM0053,False,SSD,SSD
0a60bddc-4201-4508-8390-2e842a2a4382,SanDisk Extreme 1TB SSD M.2 PCIe 4.0 NVMe,SanDisk,Extreme,1000GB,,0a60bddc-4201-4508-8390-2e842a2a4382.json,,1000,M.2-2280,B0CN1M7X89,6567640,,,,5218351810,M.2 PCIe 4.0 x4,,,SDSSDX3N-1T00-G26,True,SSD,SSD
0a9a44f1-23e7-4218-96d4-330adca38b6d,"Intel D3-S4610 3TB SSD 2.5"" SATA",Intel,D3-S4610,3000GB,,0a9a44f1-23e7-4218-96d4-330adca38b6d.json,,3000,"2.5""",,,,,,,SATA 6.0 Gb/s,,,SSDSC2KG038T801,False,SSD,SSD
0aa44d8a-090b-49ed-860d-c3de0080e2ec,"Toshiba HDKCC00 500GB 2.5"" HDD 7200RPM SATA",Toshiba,HDKCC00,500GB,,0aa44d8a-090b-49ed-860d-c3de0080e2ec.json,,500,"2.5""",B00G2I1B16,,,,,36320025,SATA 6.0 Gb/s,,,HDKCC00,False,HDD,HDD
0aab8a9f-b914-4c17-93d6-2cd9d3504645,"TEAMGROUP T-Force Vulcan Z 512GB SSD 2.5"" SATA",TEAMGROUP,T-Force,512GB,,0aab8a9f-b914-4c17-93d6-2cd9d3504645.json,,512,"2.5""",B0B6ZC5MS3,,,,N82E16820331863,1766446868,SATA 6.0 Gb/s,,,T253TZ512G0C101,False,SSD,SSD
0adcc842-b04f-4ff0-a66c-34663e39b017,"Seagate IronWolf NAS 3TB HDD 3.5"" 5400RPM SATA",Seagate,IronWolf,3000GB,,0adcc842-b04f-4ff0-a66c-34663e39b017.json,,3000,"3.5""",B09RN24DJR,,,,,1710627018,SATA 6.0 Gb/s,,,ST3000VN006,False,HDD,HDD
0ae32855-b954-45d0-97d7-4147f11f7799,Seagate FireCuda 530R 1TB SSD M.2-2280 PCIe 4.0 X4 NVMe,Seagate,FireCuda,1000GB,,0ae32855-b954-45d0-97d7-4147f11f7799.json,,1000,M.2-2280,B0CWHF1QYB,6581747,,,N82E16820248256,5712895451,M.2 PCIe 4.0 x4,,,ZP1000GM3A063 | 763649183083,True,SSD,SSD
0aef9645-2a53-4737-8d9f-df790c7deb32,"Western Digital Red 4TB HDD 5400 RPM 3.5"" SATA",Western Digital,Red,4000GB,,0aef9645-2a53-4737-8d9f-df790c7deb32.json,,4000,"3.5""",,,,,,,SATA 6.0 Gb/s,,,WD40EFRX,False,HDD,HDD
0af25141-9ad8-443b-a69e-40efa2f8bd89,"Western Digital Blue 500GB HDD 3.5"" 7200RPM SATA",Western Digital,Blue,500GB,,0af25141-9ad8-443b-a69e-40efa2f8bd89.json,,500,"3.5""",B00B1LW3W0,,,,N82E16822236811,47918726,SATA 6.0 Gb/s,,,WD5000AZLX,False,HDD,HDD
0af4c2f8-fa62-4bd1-93c3-3eca1ef89765,"Western Digital Scorpio Blue 750 GB HDD 5400RPM 2.5"" SATA",Western Digital,Scorpio,750GB,,0af4c2f8-fa62-4bd1-93c3-3eca1ef89765.json,,750,"2.5""",B003D18DM0,,,,,,SATA 3.0 Gb/s,,,WD7500BPVT,False,HDD,HDD
0af8c29a-6b52-46c8-9f3d-c281e9edeec1,"Samsung Spinpoint M8 500GB Internal HDD 5400RPM 2.5"" SATA 3.0 Gb/s",Samsung,Spinpoint,500GB,,0af8c29a-6b52-46c8-9f3d-c281e9edeec1.json,,500,"2.5""",,,,,,,SATA 3.0 Gb/s,,,ST500LM012,False,HDD,HDD
0b031b85-9709-49e9-8f74-cf4b9bb8c3ca,"Western Digital Ultrastar DC HC550 14TB Internal HDD 7200RPM 3.5"" SATA 6.0 Gb/s",Western Digital,Ultrastar,14000GB,,0b031b85-9709-49e9-8f74-cf4b9bb8c3ca.json,512,14000,"3.5""",B0CM28PVJY,,,,,1307057490,SATA 6.0 Gb/s,,,0F38581,False,HDD,HDD
0b218463-6ccc-4650-bfd1-b37e051eb199,"Kingston UV500B 960GB SSD 2.5"" SATA 6.0 Gb/s",Kingston,UV500B,960GB,,0b218463-6ccc-4650-bfd1-b37e051eb199.json,,960,"2.5""",,,,,,,SATA 6.0 Gb/s,,,SUV500B | 960G,False,SSD,SSD
0b25aba1-a86c-48bb-a4dd-82032510cb83,"Seagate Surveillance 2TB HDD 3.5"" 5900RPM SATA",Seagate,Surveillance,2000GB,,0b25aba1-a86c-48bb-a4dd-82032510cb83.json,,2000,"3.5""",,,,,,,SATA 6.0 Gb/s,,,ST2000VX005,False,HDD,HDD
0b2ddbb3-a92e-4269-add4-f596257639d4,"Transcend TS16GSSD500 16 GB SSD 2.5"" SATA 3.0 Gb/s",Transcend,TS16GSSD500,16GB,,0b2ddbb3-a92e-4269-add4-f596257639d4.json,,16,"2.5""",,,,,,,SATA 3.0 Gb/s,,,TS16GSSD500,False,SSD,SSD
0b3877a0-461b-4fa9-b090-417d8eee2c9f,Sabrent Rocket 1TB SSD M.2-2280 PCIe 3.0 X4 NVMe,Sabrent,Rocket,1000GB,,0b3877a0-461b-4fa9-b090-417d8eee2c9f.json,,1000,M.2-2280,B07LGF54XR,,,,9SIBK19JMJ3562,487626765,M.2 PCIe 3.0 x4,,,SB-ROCKET-1TB,True,SSD,SSD
0b4ff01f-2feb-4d34-b428-215866deb59e,"Seagate Exos X24 24TB HDD 7200RPM 3.5"" SAS 12.0 Gb/s",Seagate,Exos,24000GB,,0b4ff01f-2feb-4d34-b428-215866deb59e.json,,24000,"3.5""",B0CT1JRLVJ,,,,1Z4-002P-02K47,5176340553,SAS 12.0 Gb/s,,,ST24000NM007H,False,HDD,HDD
0b5931d6-d7c1-4990-819b-e02649ca463d,"Silicon Power SU128GBSS3A55S25AE 128GB SSD 2.5"" SATA 6.0 Gb/s",Silicon Power,SU128GBSS3A55S25AE,128GB,,0b5931d6-d7c1-4990-819b-e02649ca463d.json,,128,"2.5""",B075R4VXTN,,,,N82E16820301368,2191252670,SATA 6.0 Gb/s,,,SU128GBSS3A55S25AE | SP128GBSS3A55S25,False,SSD,SSD
0b6d01c0-09cc-4647-945c-9f936c0a7b1c,"Samsung 850 Pro 256GB SSD 2.5"" SATA 6.0 Gb/s",Samsung,850,256GB,,0b6d01c0-09cc-4647-945c-9f936c0a7b1c.json,,256,"2.5""",B00LMXBOP4,,,,,,SATA 6.0 Gb/s,,,MZ-7KE256BW | BPSCS27759-MZ-7KE256BW,False,SSD,SSD
0b84d54d-eb73-4139-8b4d-4da67af99dd8,Patriot Viper PV553 2TB SSD M.2-2280 PCIe 5.0 x4 NVMe,Patriot,Viper,2000GB,,0b84d54d-eb73-4139-8b4d-4da67af99dd8.json,,2000,M.2-2280,B0D362RMS5,,,,,,M.2 PCIe 5.0 x4,,,PV553P2TBM28H | S9174366,True,SSD,SSD
0bbf94b7-d137-4b09-a07c-b486612ccb3e,"Seagate BarraCuda Pro 4TB 3.5"" HDD 7200RPM SATA 6.0 Gb/s",Seagate,BarraCuda,4000GB,,0bbf94b7-d137-4b09-a07c-b486612ccb3e.json,,4000,"3.5""",,,,,,,SATA 6.0 Gb/s,,,ST4000DM006,False,HDD,HDD
0bd31f89-46f3-487c-83d4-878518c4455a,Crucial P3 Plus 1TB SSD M.2-2280 PCIe 4.0 x4 NVMe,Crucial,P3 Plus,1000GB,2022,0bd31f89-46f3-487c-83d4-878518c4455a.json,,1000,M.2-2280,B0B25NXWC7,6509715,28479,https://www.crucial.in/ssd/p3-plus/ct1000p3pssd8,N82E16820156300,1925076412,M.2 PCIe 4.0 x4,,2026-03-22T16:57:23.816Z,CT1000P3PSSD8,True,SSD,
0be229e3-e110-43d8-86b2-607d5e8f58a2,"Western Digital RE4 2TB HDD 3.5"" 7200RPM SATA",Western Digital,RE4,2000GB,,0be229e3-e110-43d8-86b2-607d5e8f58a2.json,,2000,"3.5""",,,,,,,SATA 3.0 Gb/s,,,WD2003FYYS-02W0B0,False,HDD,HDD
