cooler_id,case_id,cooler_fan_size,cooler_fan_quantity,radiator_size,cooler_height,case_cooler_clearance,height_difference,cooler_case_height_ok,case_form_factor,label
3d56b637-d41c-4dfd-899f-a45d2615ed7f,4b307959-2767-4a04-baf3-d9213293d320,,,,158.0,169.0,11.0,1,ATX Full Tower,1
2420d123-482f-4af5-b87d-85d556dcfde6,bac243a4-be7d-48bc-ad96-7290c17484da,,,,141.0,110.0,-31.0,0,Mini ITX Tower,0
f92305cc-5a94-4ff8-8cac-254e4d3cdbd5,990b50c0-7dc7-45ff-80b6-64b2c9d55f6d,,,360.0,52.0,170.0,118.0,1,ATX Mid Tower,1
c12819d1-43e4-4223-bd8f-f6273c1e727b,9633a11e-b237-4a7b-b500-937b20008dbe,,,,153.0,170.0,17.0,1,ATX Mid Tower,1
47641988-e03b-4075-8011-cdff679cda5d,2c6293a2-1236-46b9-9645-b65240a98e71,120.0,3,360.0,53.0,170.0,117.0,1,ATX Mid Tower,1
881b46c7-760a-4ed7-aaa0-f118116a2ce9,d44f378d-0ad8-421e-a139-e143b2566b0b,,,,159.0,156.0,-3.0,0,Micro ATX Mid Tower,0
44b9f6e4-372f-42c2-8938-931467f711e1,38128e27-09da-4be5-bb84-5b29685cebc1,140.0,2,280.0,160.0,145.0,-15.0,0,ATX Mid Tower,0
32e0b29e-106a-4db7-96e8-091d0dd31be2,15624d8f-0767-4111-8291-c842421181d5,,,,154.0,45.0,-109.0,0,Mini ITX Tower,0
c86aaafb-ef86-4a84-aa55-62500b330bc1,56891729-857b-4606-a555-923b4ed32ec3,,,,165.0,68.0,-97.0,0,Mini ITX Tower,0
5a26f30f-e216-4d67-89f3-5392032e1aaf,1c24fb75-b2a5-40bb-91dc-33031c9035a9,120.0,3,360.0,77.7,180.0,102.3,1,ATX Mid Tower,1
57fe8159-e9bf-4313-97bb-8c1be5b047f0,a52aa92c-2cd5-4f81-b9da-d5109ed7b0de,,,,137.0,81.0,-56.0,0,Micro ATX Slim Tower,0
08abffbe-d1b2-44b6-a406-4e6d420df632,50093f2b-ec5d-494c-9e9a-4a8233f79dab,,,,65.0,155.0,90.0,1,Mini ITX Tower,1
977318f7-43d0-4501-9dec-39d8086f90de,4ba10945-d6d6-40a1-b63a-c3b2c59a7fc8,,,,160.0,140.0,-20.0,0,Mini ITX Tower,0
4a069f32-6ec2-42dc-88ab-6c0b03c7c173,d0b781bf-f8d8-4d11-8960-a8b8e83c8019,120.0,2,240.0,54.0,180.0,126.0,1,ATX Mid Tower,1
e2043963-0307-418e-9d7b-a8ca459a1512,2b9f3872-9f5f-4574-87e0-de621b7e39cd,,,240.0,62.0,48.0,-14.0,0,Mini ITX Tower,0
1994ea61-1425-4a17-b81c-bfc61045b67e,6a6aa882-2931-4506-8166-8faba9ea1bec,,,360.0,42.0,180.0,138.0,1,ATX Mid Tower,1
698d2ed1-a8e5-4d9c-b7a7-5ab0eef10bad,99b404b5-a93a-4833-a9e4-1d187b73d2ba,,,,162.0,65.0,-97.0,0,Mini ITX Tower,0
158e0b51-f560-46e1-b867-5a6fa20a40ab,e3912017-c5c0-49b4-8cc7-2590840eda83,,,,160.0,120.0,-40.0,0,Mini ITX Tower,0
b6eabcce-fc42-4601-a52b-962075b5c888,c924d8bf-d587-42dd-a57a-3d5fff52de93,120.0,2,240.0,80.6,70.0,-10.599999999999994,0,HTPC,0
7112d58e-06b9-4dd9-83ed-2ede6d34b275,310881c0-0335-4f9d-abc8-9b0edd01ecb3,,,,157.0,160.0,3.0,1,ATX Mid Tower,1
4cfc9b2b-a1b9-467e-82a3-7b15ebf1c5c9,795e7356-e045-435a-bc13-d9b9278d6931,120.0,,,148.0,200.0,52.0,1,Mini ITX Tower,1
52afe37c-18d9-4043-a7d6-4645ef4609e3,c0624328-9194-4ee1-9638-b09ceb591068,120.0,3,360.0,46.0,165.0,119.0,1,Micro ATX Mini Tower,1
759ee0be-387e-417a-af76-4386bcdd35ad,220e6430-b81d-44ef-a838-36334295c5a8,,,,157.0,114.0,-43.0,0,Mini ITX Tower,0
92677fa0-91c1-42a4-a401-e41f5d30f881,c162a19a-f9f8-4726-8323-6e41c02221a6,,,,165.0,159.0,-6.0,0,Micro ATX Mini Tower,0
fa62c551-58ee-4c35-aa25-f78c6a1e2a9e,e7b57f0d-fdae-4af0-b998-918e853652d9,,,,157.0,138.0,-19.0,0,HTPC,0
4b8b25e9-7f30-47e7-87b3-554c04e98936,98118dfe-9ee3-45e7-af7b-240987e7c08e,120.0,2,,169.0,160.0,-9.0,0,Micro ATX Mini Tower,0
de0f31e9-3009-41e7-ba6e-0ff97c559996,71785052-15fa-4367-86ef-328dfb1533b6,,,280.0,56.0,186.0,130.0,1,ATX Full Tower,1
53fb898c-63e2-4d1b-a19f-9c858d97fa6d,cd6829b7-980a-40c2-84db-37f6de684542,,,,165.0,160.0,-5.0,0,ATX Mid Tower,0
feadd787-dec0-4c05-b477-848db89faad3,9457af6a-ee1c-445a-817c-2f953671bb10,,,,154.0,175.0,21.0,1,EATX Full Tower,1
d6f1bd8e-836b-43d1-a6e4-63d200f2593b,c84cf5fa-b019-46db-bdb8-1c78625f159d,,,,41.0,181.0,140.0,1,ATX Mid Tower,1
93e6d772-1bb1-47fc-b5ef-745f4ff82798,7a0e2f74-592b-4981-b825-2e33934d0232,,,,154.0,184.0,30.0,1,ATX Mid Tower,1
4b8b25e9-7f30-47e7-87b3-554c04e98936,416c1098-e58d-40bf-b8f5-257fc45c5730,120.0,2,,169.0,160.0,-9.0,0,Micro ATX Mini Tower,0
2113b7b8-fadb-4c7b-b6ab-f039c2391cca,beae551e-4448-424a-aa61-506b713fd3c0,,,,129.0,70.0,-59.0,0,Mini ITX Tower,0
fbf782fa-35cd-4d1f-9ce7-b6ad01419166,b232b003-0e7a-4804-b8b1-b2448f99a6c2,,,,136.0,61.0,-75.0,0,Mini ITX Tower,0
ceb58250-83fb-4b88-8704-8167c00ebb26,30051463-6003-4981-aa95-eaf4cf936058,,,240.0,68.0,154.0,86.0,1,Micro ATX Mid Tower,1
89c7efb6-64c5-43dc-8bc4-5515da737c13,00f475f6-b2cb-4fb1-b11f-3fc02ae08461,,,,154.0,83.0,-71.0,0,Mini ITX Tower,0
03b1e3a5-30b9-4142-8687-a92e72bd4fcd,dea5730a-5872-479a-9b62-529135905669,,,,160.0,155.0,-5.0,0,Mini ITX Tower,0
4c007680-f9e6-4c51-81f9-663522469196,5832656a-c875-41fe-9b3d-eec706a2b6b7,,,,150.0,140.0,-10.0,0,Micro ATX Mini Tower,0
7ba5443b-d8c2-4806-af9e-6f6175072380,c753bd9d-8598-4054-8739-fe05cdc75d5a,,,,154.0,67.0,-87.0,0,Mini ITX Tower,0
c3137c0c-1e14-47d7-833d-83847bd4aee1,05666e34-c785-476e-93e3-403b70448d3c,,,,156.0,155.0,-1.0,0,Micro ATX Mini Tower,0
ceb58250-83fb-4b88-8704-8167c00ebb26,9bb5bd48-6564-4a15-bb8a-7d164f88ee49,,,240.0,68.0,38.0,-30.0,0,Mini ITX Tower,0
e1d94a01-6c27-4314-88c0-9eb1f34acf8c,0c3c19d6-ba05-41aa-8936-0eafc4a14fb9,,,,158.0,163.5,5.5,1,Micro ATX Mid Tower,1
be19910c-6274-4c03-8354-04cd5e141339,229273c1-e1ba-4c1e-8e6a-a6d3fb922746,,,,169.0,162.0,-7.0,0,ATX Mid Tower,0
5ecc50ba-1442-4c27-a1cb-253fce2744fa,5832656a-c875-41fe-9b3d-eec706a2b6b7,120.0,3,360.0,86.4,140.0,53.599999999999994,1,Micro ATX Mini Tower,1
ded29480-3afa-4a7d-937b-98a9d21c4bce,5c4319b5-5daa-4692-ae91-9ef1d23f2d2a,120.0,3,360.0,91.0,180.0,89.0,1,ATX Mid Tower,1
fe39982f-bccb-4e38-9eb4-55987ebea4d9,299aae97-c906-4a2e-894d-6fa7986754dc,,,,154.0,185.0,31.0,1,ATX Mid Tower,1
22bd46b3-8a89-411d-bd5e-a199564db8e9,d583fd15-dfcf-41fb-8abd-258d4091366d,120.0,2,,158.0,156.0,-2.0,0,Micro ATX Mini Tower,0
26f2658d-081d-41da-96d2-877ef26a8959,c4a9c058-3ab0-4f0a-879d-48b6e2a04db2,,,,160.0,155.0,-5.0,0,ATX Mid Tower,0
f93c2548-a999-45e0-94b1-e568bcc23b7b,05f729df-576c-410a-9221-588ae691a1bc,,,,160.0,183.0,23.0,1,ATX Mid Tower,1
919fcb52-172c-42f9-87c2-e66b58e7c9f9,4d571203-3970-41ca-9012-c106c582cfa5,,,,171.0,165.0,-6.0,0,ATX Mid Tower,0
fa070243-8ea3-42a6-af10-d87f587242bb,b4636da9-2091-4dc3-a99c-9479fb60bdc7,,,360.0,59.0,169.0,110.0,1,ATX Mid Tower,1
be19910c-6274-4c03-8354-04cd5e141339,12ebed9d-7312-4456-aa82-d37c6e4ef8ae,,,,169.0,165.0,-4.0,0,ATX Mid Tower,0
bccc1a61-6ac5-41ab-88a9-f310a48ce9e7,5c562211-25cd-4f7b-b287-b44df656c3e8,,,,165.0,164.0,-1.0,0,Micro ATX Desktop,0
e0d2b8a5-09c9-4a16-a88e-a9f2ac500684,9fea13eb-b0cf-4474-a2b6-bac5bc776943,,,,160.0,145.0,-15.0,0,ATX Mid Tower,0
b8e60113-a888-4ab6-9631-b0a68c6c2550,d583fd15-dfcf-41fb-8abd-258d4091366d,,,,158.0,156.0,-2.0,0,Micro ATX Mini Tower,0
6f381b9e-658c-4948-a214-6957dfd81dbb,a4bead41-d80a-4073-a6e4-b057a828cae5,,,,168.0,164.0,-4.0,0,ATX Mid Tower,0
d71612e9-bb96-42c3-a08d-0594d7fbc730,e45f0260-97a6-4787-b264-33783e199d15,120.0,3,360.0,81.0,187.0,106.0,1,Micro ATX Mid Tower,1
46646214-8e71-4020-b6e6-50ca9424e53f,410188d1-1b41-4e31-9852-7697c5d91bec,,,,166.0,165.0,-1.0,0,Micro ATX Mini Tower,0
b3598382-49dc-43d2-b745-1e8272d64e08,099276b7-c6c6-45a0-b4dd-079fbbf847cd,,,,150.0,173.0,23.0,1,ATX Mid Tower,1
55a3ceac-a1cf-46e8-b520-b056be8db1c3,8f318898-b451-4e72-8df5-8facfbda2a09,120.0,2,240.0,80.0,180.0,100.0,1,ATX Mid Tower,1
3659df51-378c-4081-b2b8-912698a9a8cf,67f2d029-a7b1-4f33-a690-9e22b93ebc26,,,,76.0,57.0,-19.0,0,Mini ITX Tower,0
39e26a36-079f-470f-bc8a-73eba64149a9,cc5b5c27-5663-458e-89fa-4261c8ecd9fd,120.0,3,360.0,108.0,83.0,-25.0,0,Mini ITX Tower,0
2fa45cbb-7dce-433f-981f-2f46b1f5d61d,d792f3d6-be79-4ca6-bca2-84fcc68f2788,120.0,1,,159.0,150.0,-9.0,0,ATX Mid Tower,0
54785ba6-46f1-4227-8cb2-6a929640be15,c2ff235d-d970-4450-b5a5-b4ca4ed5f0b3,,,,163.0,167.0,4.0,1,ATX Mid Tower,1
eb6726a9-bd38-4f5a-81f0-b1273d96adc5,2d7ef623-4253-467a-9767-d0afcec7b98c,,,,75.0,279.0,204.0,1,ATX Mid Tower,1
ea9cc1dd-d0a4-46bb-a2f6-75248e8536e5,548e17f4-7889-4692-ac23-13dd2af1f40e,,,,93.0,166.0,73.0,1,ATX Mid Tower,1
bccc1a61-6ac5-41ab-88a9-f310a48ce9e7,f71318da-b9dd-4800-954c-076c56958762,,,,165.0,163.0,-2.0,0,ATX Mid Tower,0
6a4b106a-e6e6-4387-a155-dde52caa96ac,11ec6b37-24c2-4e1f-821f-bdfe476ebcd3,,,,154.0,150.0,-4.0,0,Micro ATX Mini Tower,0
9aa397f6-ab31-473f-8448-8d2601aba20d,94d1a53a-5506-4f11-8094-c44a2bb75c0f,,,,145.0,70.0,-75.0,0,Mini ITX Tower,0
792c0012-7107-4f83-aff7-b8b43532e742,db06f330-f5e1-4e8b-b6e5-8430c47ab17f,,,,158.0,210.0,52.0,1,Micro ATX Mini Tower,1
698d2ed1-a8e5-4d9c-b7a7-5ab0eef10bad,d2e6d3d9-091c-489a-906a-690279f8e8cc,,,,162.0,160.0,-2.0,0,ATX Mid Tower,0
d143a5b7-d564-4c26-a93c-4c5af94d1e45,81d45bea-2ff2-411e-ab81-899756f0f04a,140.0,2,280.0,52.0,185.0,133.0,1,EATX Mid Tower,1
bfcfef31-aceb-4441-9368-6b0adb4413db,31418cc7-3ff8-481f-ad02-66798f0ae6d3,,,,166.0,175.0,9.0,1,Micro ATX Mini Tower,1
1c59dae9-c8f8-45fd-806d-aee285205a34,2a1d4019-0f7d-4daf-b8e3-ff8735e3718d,,,,162.0,175.0,13.0,1,ATX Mid Tower,1
95f33860-0a64-4d74-82e0-5bfabefea62a,e7fe7fc2-88bc-4e4c-be2a-1d6aca85b1e9,,,,168.0,160.0,-8.0,0,ATX Mid Tower,0
464abb13-8c6e-4eb7-8f61-54d9534969fd,e4cbb73f-fe9c-4b50-ae84-526635397e1a,,,,158.0,145.0,-13.0,0,ATX Mid Tower,0
f91a2778-ce10-4d4c-bbc6-fb6dee08e52b,bb32b5f1-8400-41fd-a526-008e0fdf5474,120.0,3,360.0,86.4,58.0,-28.400000000000006,0,HTPC,0
ff0012d7-c5b9-482c-9c9f-9d7b618384f1,31279919-fd26-467a-9687-eaea694875bc,,,,27.0,160.0,133.0,1,ATX Mid Tower,1
da05db36-f53b-420e-921a-36fedf7360a8,c6357f7d-5982-403c-b336-71af81046f87,,,360.0,59.0,180.0,121.0,1,ATX Mid Tower,1
c252fb6f-5ede-4e6f-a294-89061dde4ab6,c753bd9d-8598-4054-8739-fe05cdc75d5a,,,,155.0,67.0,-88.0,0,Mini ITX Tower,0
3dc93f2f-5528-4f84-92b8-f9719b5eb7ee,26423f0f-5bd6-4475-8e2f-40f334904dde,,,,158.0,150.0,-8.0,0,Micro ATX Mini Tower,0
0eeaf1e0-4432-4ee8-82cb-2103f5b462a6,838ed15d-e916-411a-9831-ea850f700556,,,,135.0,170.0,35.0,1,ATX Mid Tower,1
011dc32e-fd84-4fec-814b-a756c1c34c48,e5db7280-6db2-4eff-8c02-a75702f418e2,120.0,3,360.0,66.0,170.0,104.0,1,ATX Full Tower,1
5d8177b2-3178-48ac-bcfe-006de0056fb4,723392ad-dd65-4543-9ed4-304e99e8fb80,,,,137.0,190.0,53.0,1,ATX Mid Tower,1
988e20b1-2c61-46f3-96fa-a28afb71d90e,b3374f9a-7b8d-4d8e-bd2c-2bda62afe4a2,,,,135.0,190.0,55.0,1,ATX Full Tower,1
848dabc7-c3c5-4cdf-b446-ea030552d130,d44f378d-0ad8-421e-a139-e143b2566b0b,,,,159.0,156.0,-3.0,0,Micro ATX Mid Tower,0
8c815371-877f-4b6f-9430-e403ece62c39,6b734e18-04e6-4256-a58d-7c9b9458a9fe,,,,164.0,165.0,1.0,1,ATX Mid Tower,1
391538c7-fa12-4bc9-a10d-e63ca6b1f322,dcb0469d-7e72-4b6f-a7a6-5fb53da3ba79,,,,158.0,162.0,4.0,1,ATX Mid Tower,1
710ad822-fe06-4d7d-a7ae-638492478a78,4f215345-aea8-4c44-9da2-16dd61e45a6c,,,,69.0,210.0,141.0,1,ATX Mid Tower,1
c4f02cdd-c9f1-4014-a18b-909ad6b0d778,136cafe7-58f8-4002-9ccd-5caf34742a2a,,,,157.0,150.0,-7.0,0,Micro ATX Mid Tower,0
d9c74cd8-7d00-4a7d-b238-a04256d0c39b,56891729-857b-4606-a555-923b4ed32ec3,,,360.0,79.0,68.0,-11.0,0,Mini ITX Tower,0
f7166cda-b39b-4706-822e-caf567802e75,b8cbc6a8-7be0-4755-a6dc-296b9616a40e,,,240.0,68.0,170.0,102.0,1,ATX Mid Tower,1
bdbd3633-5646-42a1-9b2b-2593cef6c946,926880c2-4881-4036-b9a0-464d027f9ccd,,,360.0,65.0,170.0,105.0,1,ATX Mid Tower,1
7e6dfbbf-11ce-4c74-8f07-726697864888,67f2d029-a7b1-4f33-a690-9e22b93ebc26,,,,120.0,57.0,-63.0,0,Mini ITX Tower,0
725c0a14-8ec9-452e-aa7f-251ab994bd31,ef4313cd-503b-4297-b87e-36c6a34f0c4c,,,360.0,54.0,160.0,106.0,1,ATX Mid Tower,1
f11192ee-dd1a-45ac-a222-d5d196721b4d,95cf7b1f-0fd2-429a-889f-672507574295,,,,164.0,160.0,-4.0,0,ATX Mid Tower,0
a659937b-2e8f-4208-b7b0-36f4bd98aae3,e820c9e9-092b-4b9e-9cfa-d486cec2c640,,,,170.0,160.0,-10.0,0,Micro ATX Mid Tower,0
b001450b-dcf5-4bd4-be5a-6afecd590962,617c2ac3-e5da-4792-ad18-079eab3bb599,,,,159.0,157.0,-2.0,0,ATX Mid Tower,0
b001450b-dcf5-4bd4-be5a-6afecd590962,e6520e03-407d-4c70-8c51-a895645ce6d2,,,,159.0,160.0,1.0,1,Micro ATX Mid Tower,1
092c7571-6f1e-477a-b0ba-1b0a0f9eee93,e4cbb73f-fe9c-4b50-ae84-526635397e1a,,,,159.0,145.0,-14.0,0,ATX Mid Tower,0
caea3767-368c-4ce6-b6b4-0ea8192e8c96,407abc4e-be29-4dc4-9830-6877830101bf,,,,167.0,165.0,-2.0,0,ATX Mid Tower,0
1ed6c194-d429-43f9-888e-b9bb4dafdf3d,6ee74e8f-a61d-43c2-ba63-42672dbbf95e,,,,131.0,85.0,-46.0,0,Mini ITX Tower,0
448cf3ea-5be9-4425-a7ed-837dada191bf,6c2170cc-f8b6-4877-9ff5-4efc9cfe7d3b,,,,163.0,165.0,2.0,1,Micro ATX Mini Tower,1
82309eeb-b209-4706-a94c-d422a233e1cf,ceb65c11-0b5c-46eb-b0e0-9bf37a584052,,,,155.0,150.0,-5.0,0,ATX Mid Tower,0
e997c2ce-6f97-4614-8f66-04a95c4d7250,05666e34-c785-476e-93e3-403b70448d3c,,,,150.0,155.0,5.0,1,Micro ATX Mini Tower,1
cc9f09c9-6b20-4621-b2e6-40b25f1dd680,38128e27-09da-4be5-bb84-5b29685cebc1,,,,155.0,145.0,-10.0,0,ATX Mid Tower,0
eaaa30c4-c2cd-4a03-a69c-0ef3d1d12a28,00487393-e98c-4e50-9519-d83f58497429,,,,154.0,82.0,-72.0,0,Micro ATX Mini Tower,0
f2b74a6f-2321-42b7-ae85-0d4f06cca00c,3349c146-ef27-43f6-9b60-54a275b7b13e,,,,163.0,160.0,-3.0,0,Micro ATX Mini Tower,0
b3598382-49dc-43d2-b745-1e8272d64e08,d2998b94-1514-4d3c-9828-3653067af284,,,,150.0,82.0,-68.0,0,Micro ATX Desktop,0
0915b5cd-dbed-4b9d-a0c0-eaed5a0d7bc6,390a7c50-c18a-42df-8fee-6d1da2c20235,120.0,2,240.0,56.0,210.0,154.0,1,Mini ITX Tower,1
9dc6cb8a-5db6-4709-8cd5-b738a9e63e78,1c2b21fc-ea2f-4803-ac59-83305a2442fc,,,280.0,70.0,170.0,100.0,1,ATX Mid Tower,1
138c4bb0-da2d-4aba-9208-1e08bb54054b,be09153b-e8d7-4dba-84f6-2cf6f265f870,,,,67.0,160.0,93.0,1,ATX Mid Tower,1
efbb89f3-6aae-4e2d-b7e0-e938826d7883,377449ff-c468-48aa-a584-af3cd5afc132,120.0,3,360.0,68.4,61.0,-7.400000000000006,0,Mini ITX Tower,0
023f67c6-8015-4b73-86bc-f02192c67b09,0f668033-ed75-4a9e-90c3-d00a97561ce9,,,,160.0,156.0,-4.0,0,ATX Mid Tower,0
12d9dc3d-b502-48d3-85f6-9a860164a427,db3e05b3-884f-42f5-836b-38338b235375,,,,160.0,70.0,-90.0,0,Mini ITX Tower,0
c9c06a6a-94f7-43e8-9e15-ec3b571ac063,6ba4b85c-9a3d-4685-885f-f4aad333adda,,,,158.0,164.0,6.0,1,ATX Mid Tower,1
e4d2c8ac-b435-4175-a061-9da399c326ae,cb50bb6b-ebe6-4607-9918-6ded6733f3e3,,,,154.0,168.0,14.0,1,Micro ATX Mini Tower,1
b8e60113-a888-4ab6-9631-b0a68c6c2550,9bb5bd48-6564-4a15-bb8a-7d164f88ee49,,,,158.0,38.0,-120.0,0,Mini ITX Tower,0
e8066700-cb4e-48e4-840f-8e15049c61f5,38dd1c03-f982-4d1c-b02d-7d308f1766bc,,,,157.0,155.0,-2.0,0,Micro ATX Mid Tower,0
caf0fb1f-31ce-4724-8c2c-e7156ccee731,4cc222a0-ab24-4a77-b1a2-da530bd11123,,,,145.0,162.0,17.0,1,ATX Mid Tower,1
72dcdd3c-df63-4bb7-928d-07eff88eeaab,70230b03-07a7-45bd-a9a5-c40f5a7ce85b,,,,56.0,165.0,109.0,1,Micro ATX Mini Tower,1
1454d985-d1fe-48ab-9d35-4da436dfd75c,f9288b0b-564e-4f4c-b51c-cad9d2a78b10,,,,160.0,82.0,-78.0,0,Mini ITX Tower,0
46455ad7-4927-4cb1-a1fc-2d7f40ac3b7a,44ab0fa6-87df-4b80-888c-e9e000d067ec,,,,135.0,67.0,-68.0,0,Mini ITX Tower,0
6f9ce0c4-3f64-4a02-b4a5-a1afdf5ccf3e,81721d18-7067-4bde-8b98-0f9c8cb25af9,120.0,2,240.0,116.0,67.0,-49.0,0,Mini ITX Tower,0
a2778df7-1625-4af5-a6fb-9466dd8058fc,e8469e52-6fa5-41d9-a2fe-1004fbf739e4,,,,154.0,150.0,-4.0,0,Micro ATX Mid Tower,0
8db736b7-8f08-4427-8869-f30cf6c49ea0,a00aa6fd-61a1-41a7-a259-debd7cdb7cf4,120.0,2,240.0,125.0,165.0,40.0,1,Micro ATX Mini Tower,1
70b6d756-4411-41ad-86a1-1f1e124c8a90,c05e526c-faaf-4d6b-832b-17ea76049125,120.0,3,360.0,397.0,160.0,-237.0,0,ATX Mid Tower,0
464d79f5-7bc8-4384-bbf2-d36b44924679,14a7fbdf-1eb2-4583-8e9e-7ae8b16db663,140.0,2,280.0,157.0,77.0,-80.0,0,Mini ITX Tower,0
a64b6ce4-2978-4a10-a8e9-77b41b442987,834fac39-9be3-4278-876e-5eb69eb743de,,,,162.0,155.0,-7.0,0,Micro ATX Mini Tower,0
feae1b85-381d-4b24-805a-b6a00613cd6a,2fdafb20-cc9e-4796-a43b-f323d081cd6a,,,,65.0,185.0,120.0,1,Micro ATX Mid Tower,1
9e93cf08-663d-497a-9fbb-25ce4a3e8446,c31a4922-957b-4a0d-a07c-298a99f36a1c,,,,153.0,176.0,23.0,1,ATX Mid Tower,1
6f9ce0c4-3f64-4a02-b4a5-a1afdf5ccf3e,0d47cce3-47fc-4d6f-964f-5e3715fcef65,120.0,2,240.0,116.0,160.0,44.0,1,ATX Mid Tower,1
879de228-4814-453b-888a-d39e2fee004c,26423f0f-5bd6-4475-8e2f-40f334904dde,140.0,2,,158.0,150.0,-8.0,0,Micro ATX Mini Tower,0
4e48d9b9-e5ba-4523-9eca-9c96ee4a8c52,9c30d2da-044b-4c32-8fd9-08c5cf4f5e89,,,,159.0,160.0,1.0,1,ATX Mid Tower,1
d906c7e6-3a5b-47e1-a7f5-f31c82902ab4,bf5a49ac-7cc6-4785-9664-5f1cd6973042,,,240.0,52.0,210.0,158.0,1,Mini ITX Tower,1
5738579a-bab2-437c-9df5-ef8ee32aac3a,4523d6b2-32c4-4fce-bd21-13ff9ff78883,,,,160.0,150.0,-10.0,0,ATX Mid Tower,0
59fee436-23d1-4b3f-8f7d-35ea2c311874,516bc167-dbc0-4de7-9026-8849ebdbc2d5,120.0,2,240.0,40.0,170.0,130.0,1,ATX Mid Tower,1
4e48d9b9-e5ba-4523-9eca-9c96ee4a8c52,9a3975a9-2928-4161-9052-80748e439c17,,,,159.0,70.0,-89.0,0,HTPC,0
42702ccc-10ab-4c1f-8936-8a3ca90f7eb8,df8857e9-09d3-4e84-8866-e2dd28652214,,,,157.0,195.0,38.0,1,ATX Full Tower,1
26310e21-b44d-4f8f-b5f2-b93dd6cb6cf6,ce02b0d0-a1b7-4a12-99be-cf6c881485cf,,,,158.0,140.0,-18.0,0,Mini ITX Tower,0
184dfdec-01ad-448c-8cee-320b6ffdcef3,ef4313cd-503b-4297-b87e-36c6a34f0c4c,120.0,,,166.0,160.0,-6.0,0,ATX Mid Tower,0
db06c4df-cb65-4120-bc16-3e695e773100,336024ff-6df8-4710-bd5f-b3c8ef276dd4,90.0,1,,136.0,67.0,-69.0,0,Mini ITX Tower,0
5a25006f-ae5c-4f5e-8369-75d0798e31e9,d2998b94-1514-4d3c-9828-3653067af284,,,,157.0,82.0,-75.0,0,Micro ATX Desktop,0
2a24009e-6e98-4c8e-8902-5775d4fe32ea,cc5b5c27-5663-458e-89fa-4261c8ecd9fd,,,,155.0,83.0,-72.0,0,Mini ITX Tower,0
dad738ce-74cb-4b33-b45d-2c06b072353a,d079dafd-ac92-4a5f-9bfe-1656c38befd8,,,,162.0,160.0,-2.0,0,ATX Mid Tower,0
51701c3f-8cdd-4021-8056-0a7061c7e5b4,bac243a4-be7d-48bc-ad96-7290c17484da,,,,154.0,110.0,-44.0,0,Mini ITX Tower,0
c95e0838-7ec1-4a0b-b378-e1bc93591d63,4d571203-3970-41ca-9012-c106c582cfa5,,,240.0,62.0,165.0,103.0,1,ATX Mid Tower,1
b60d9655-11da-4a46-951b-ddaea98bb6e4,310881c0-0335-4f9d-abc8-9b0edd01ecb3,,,,161.0,160.0,-1.0,0,ATX Mid Tower,0
da26cab8-9775-47c6-8fcc-150ad1ec9b56,ff5dad4d-d3f6-4bb8-bdcd-fa2438ae277c,,,,154.0,88.2,-65.8,0,ATX Mid Tower,0
4d4d2ebc-96eb-46bf-b2a9-5e46627cbf9f,d1940cdf-18f9-4e8b-adb8-abb3c557952a,,,,150.0,165.0,15.0,1,Micro ATX Mid Tower,1
a44ec9a9-056f-4e29-b19f-8c713ae43348,3b1f55d7-f7f7-47ec-abb7-0d4b5ae98510,,,,158.0,50.0,-108.0,0,Mini ITX Tower,0
2c1ccbd3-45f1-405a-bb6f-9cdf78da97c0,b6d2df2f-37cc-4aff-9b6e-645f305087a2,,,,155.0,70.0,-85.0,0,HTPC,0
e2043963-0307-418e-9d7b-a8ca459a1512,d59ab5a3-e232-41de-bc31-cf1f74c6d548,,,240.0,62.0,158.0,96.0,1,Micro ATX Desktop,1
90957298-2bbb-4d98-a76f-2f2ae3f4d383,e03be251-5a74-457d-b5bb-c66a3889ee03,120.0,3,360.0,107.0,175.0,68.0,1,ATX Mid Tower,1
919fcb52-172c-42f9-87c2-e66b58e7c9f9,b8a7aa05-c804-41a6-8dc6-541847df6b1b,,,,171.0,168.0,-3.0,0,ATX Mid Tower,0
6fabb19f-34e9-469b-a552-74e361957a5c,e6b015f7-449a-4fb4-b91b-2927293831b2,,,,67.0,160.0,93.0,1,ATX Mid Tower,1
c3bc56dd-25a5-444e-ad30-dc21a0dd8cf1,d792f3d6-be79-4ca6-bca2-84fcc68f2788,,,,158.0,150.0,-8.0,0,ATX Mid Tower,0
3d71ed76-c81d-4591-b145-7bd21be63a4a,79f10ddb-49c4-495f-957a-926350d72ae4,120.0,3,360.0,123.0,90.0,-33.0,0,Micro ATX Desktop,0
05811290-84ab-4408-a6d0-5ebb7cfa8da3,41c5e262-2f93-4433-a1bb-802e3f2678fe,,,,169.0,166.0,-3.0,0,ATX Full Tower,0
091c666f-c2ea-42ff-a0da-ac6e867f003b,0ed4c639-74e5-4be7-a359-90071c8c4dc3,,,,171.0,170.0,-1.0,0,ATX Mid Tower,0
464a8c75-f8ce-494c-b8f4-6b11ce15870d,9952d21a-bf21-468a-9c03-a65369bcd98b,,,360.0,60.0,166.0,106.0,1,ATX Mid Tower,1
12217d33-1e89-4d7e-86f2-8730e1c78498,fcfeefc8-e47c-439f-884b-c4fdef95db01,,,,146.0,165.0,19.0,1,ATX Mid Tower,1
